categoria,oc_numero,posicion,centro,proveedor_id,proveedor_nombre,material,material_texto,solicitud_pedido,solicitud_posicion,fecha_solped,fecha_entrega_solped,fecha_pedido,cantidad_reparto,ump,ctd_entregada,fecha_entrega,ctd_pendiente,fecha_estadistica,comprador,grupo_compra,estatus,diferencia_dias,concatenar,fecha_llegada_gutis,fecha_lead_time_sap,fabricante,po_forwarder,incoterm,tipo_pago,zca_coa_sap,status_coa,cantidad_lotes,entrega_entrante,tipo_proveedor,temperatura,pais_origen,tipo_transporte,eta_cr,arribo_cr,recibo
PRODUCCION,4500018879,10,CR10,PROV-0058,Proveedor 0058,13000116,Got. Plást. Grad. 0.5/1ML. 10Cm. Sin Ro.,1000036477,10,2026-07-20,2026-11-17,2026-07-29,150000,UN,0,2026-11-17,150000,2026-09-17,comprador-0004,A04,A Tiempo,81,450001887910,2026-11-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018886,10,CR10,PROV-0063,Proveedor 0063,13001535,E. Valerpan X 2 ML. MM,1000036932,10,2026-07-20,2026-10-20,2026-07-29,36000,UN,0,2026-10-20,36000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001888610,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018886,20,CR10,PROV-0063,Proveedor 0063,13001524,E. Femgyl X 1 ML.Mm,1000036920,10,2026-07-20,2026-11-25,2026-07-29,20000,UN,0,2026-11-25,20000,2026-11-25,comprador-0003,A01,A Tiempo,89,450001888620,2026-11-25,,,,,,,,,,,,,,,,
PRODUCCION,4500018886,30,CR10,PROV-0063,Proveedor 0063,13001749,E. Dalivio X 2ML,1000036895,10,2026-07-20,2026-10-20,2026-07-29,40000,UN,0,2026-10-20,40000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001888630,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018887,30,CR10,PROV-0050,Proveedor 0050,13002090,E. Biotos Inmune X 170 ML,1000036758,10,2026-07-20,2026-08-26,2026-07-29,70000,UN,0,2026-08-26,70000,2026-08-26,comprador-0003,A01,Atrasado,-2,450001888730,2026-08-26,,,,,,,,,,,,,,,,
PRODUCCION,4500018887,20,CR10,PROV-0050,Proveedor 0050,13001491,E. Ulpecim X 2 ML,1000036917,10,2026-07-20,2026-09-08,2026-07-29,350000,UN,0,2026-09-08,350000,2026-09-08,comprador-0003,A01,A Tiempo,11,450001888720,2026-09-08,,,,,,,,,,,,,,,,
PRODUCCION,4500018887,10,CR10,PROV-0050,Proveedor 0050,13001489,E. Rimont X 1 ML,1000036982,10,2026-07-20,2026-09-16,2026-07-29,110000,UN,0,2026-09-16,110000,2026-09-16,comprador-0003,A01,A Tiempo,19,450001888710,2026-09-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018893,10,CR10,PROV-0049,Proveedor 0049,13001000,Caja 63X20X115. 100 Cajas. Formato 4,1000037041,10,2026-07-20,2026-09-08,2026-07-29,4000,UN,0,2026-09-08,4000,2026-09-08,comprador-0003,A01,A Tiempo,11,450001889310,,,,,,,,,,,,,,,,,
PRODUCCION,4500018893,20,CR10,PROV-0049,Proveedor 0049,13000219,Caja Blister # 1 X 10 Cajas X100 Blister,1000036417,10,2026-07-20,2026-10-14,2026-07-29,12000,UN,0,2026-10-14,12000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001889320,,,,,,,,,,,,,,,,,
PRODUCCION,4500018893,40,CR10,PROV-0049,Proveedor 0049,13000200,C. M. Amp. 1&2 ML X 60 Cajas X 50 Amp,1000036404,10,2026-07-20,2026-09-23,2026-07-29,1500,UN,0,2026-09-23,1500,2026-09-23,comprador-0003,A01,A Tiempo,26,450001889340,,,,,,,,,,,,,,,,,
PRODUCCION,4500018893,50,CR10,PROV-0049,Proveedor 0049,13000282,Caja Envase  60 ML X30 - 120 ML X24,1000036394,10,2026-07-20,2026-09-08,2026-07-29,6000,UN,0,2026-09-08,6000,2026-09-08,comprador-0003,A01,A Tiempo,11,450001889350,,,,,,,,,,,,,,,,,
PRODUCCION,4500018893,30,CR10,PROV-0049,Proveedor 0049,13000211,Caja Blister # 2. X 40 Cajas X50 Blister,1000036413,10,2026-07-20,2026-10-13,2026-07-29,2500,UN,0,2026-10-13,2500,2026-10-13,comprador-0003,A01,A Tiempo,46,450001889330,,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,10,CR10,PROV-0050,Proveedor 0050,13001081,C. Rimont Solución Inyect. X 50 Ampollas,1000037076,10,2026-07-20,2026-09-18,2026-07-30,5000,UN,0,2026-09-18,5000,2026-09-18,comprador-0003,A01,A Tiempo,21,450001891610,2026-09-18,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,40,CR10,PROV-0050,Proveedor 0050,13000400,C. Ventilar 4 X 10 Tabletas Masticables,1000036390,10,2026-07-20,2026-10-15,2026-07-30,15000,UN,0,2026-10-15,15000,2026-10-15,comprador-0003,A01,A Tiempo,48,450001891640,2026-10-15,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,30,CR10,PROV-0050,Proveedor 0050,13000518,C. Ventilar 4 X 10 Tabletas Masticab. MM,1000037183,10,2026-07-20,2026-10-15,2026-07-30,3000,UN,0,2026-10-15,3000,2026-10-15,comprador-0003,A01,A Tiempo,48,450001891630,2026-10-15,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,50,CR10,PROV-0050,Proveedor 0050,13000690,C. Gutis Conflexil X 1 Ampolla. MM,1000037397,10,2026-07-22,2026-10-28,2026-07-30,12000,UN,0,2026-09-28,12000,2026-09-28,comprador-0003,A01,A Tiempo,31,450001891650,2026-09-28,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,60,CR10,PROV-0050,Proveedor 0050,13000504,C. Novo Cetonil 30 X 30 Cápsulas,1000037164,10,2026-07-20,2026-09-09,2026-07-30,10000,UN,0,2026-09-09,10000,2026-09-09,comprador-0003,A01,A Tiempo,12,450001891660,2026-09-09,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,70,CR10,PROV-0050,Proveedor 0050,13001581,C. Disflam Gel X 30 G,1000036916,10,2026-07-20,2026-10-14,2026-07-30,35000,UN,0,2026-10-14,35000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001891670,2026-10-14,,,,,,,,,,,,,,,,
PRODUCCION,4500018916,20,CR10,PROV-0050,Proveedor 0050,13001082,C. Ulpecim Solución Inyec. X 50 Ampollas,1000037073,10,2026-07-20,2026-09-18,2026-07-30,13000,UN,0,2026-09-18,13000,2026-09-18,comprador-0003,A01,A Tiempo,21,450001891620,2026-09-18,,,,,,,,,,,,,,,,
PRODUCCION,4500018919,10,CR10,PROV-0070,Proveedor 0070,13001995,C. Dalivio X 100 Tabletas,1000036822,10,2026-07-20,2026-09-18,2026-07-30,5000,UN,0,2026-09-18,5000,2026-09-18,comprador-0003,A01,A Tiempo,21,450001891910,Material Listo // enregan el 15/09,,,,,,,,,,,,,,,,
PRODUCCION,4500019072,10,CR10,PROV-0050,Proveedor 0050,13000780,E. Fasinul 0.05% Gota Nasal X 10 ML,1000037602,10,2026-08-03,2026-10-14,2026-08-06,100000,UN,0,2026-10-14,100000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001907210,2026-10-14,,,,,,,,,,,,,,,,
PRODUCCION,4500019229,10,CR10,PROV-0050,Proveedor 0050,13000316,C. NIstat Suspensión X 30 ML,1000038566,10,2026-08-18,2026-09-09,2026-08-19,36480,UN,0,2026-09-09,36480,2026-09-09,comprador-0003,A01,A Tiempo,12,450001922910,Material Listo // entrega 01/09,,,,,,,,,,,,,,,,
PRODUCCION,4500019233,10,CR10,PROV-0069,Proveedor 0069,13002092,C. Biotos Inmune X 170 ML,1000038568,10,2026-08-18,2026-09-09,2026-08-19,17845,UN,0,2026-09-09,17845,2026-09-09,comprador-0003,A01,A Tiempo,12,450001923310,2026-09-09,,,,,,,,,,,,,,,,
PRODUCCION,4500019266,10,CR10,PROV-0049,Proveedor 0049,13000578,C. Clembroxil Comp Gotas X 20,1000038639,10,2026-08-20,2026-09-09,2026-08-21,14270,UN,0,2026-09-09,14270,2026-09-09,comprador-0003,A01,A Tiempo,12,450001926610,,,,,,,,,,,,,,,,,
PRODUCCION,4500017717,10,CR10,PROV-0019,Proveedor 0019,19000040,FLUFENAZINA DECANOATO,1000033127,10,2026-05-19,2026-07-30,2026-06-08,6000,G,0,2026-08-31,6000,2026-07-24,comprador-0001,A00,A Tiempo,3,450001771710,2026-07-24,,Fabricante 0064,N/A,CIP,CONTADO / SOLICITADO,ZCA640000000023,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500014932,30,CR10,PROV-0006,Proveedor 0006,19000051,TIOCOLCHICÓSIDO,1000034607,10,2026-06-19,2026-10-17,2026-01-26,10000,G,0,2026-09-25,10000,2026-09-25,comprador-0001,A00,A Tiempo,28,450001493230,2026-09-25,,Fabricante 0006,N/A,CIP,CONTADO / PENDIENTE,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500016158,40,CR10,PROV-0009,Proveedor 0009,19000029,PIRIDOXINA CLORHIDRATO (VITAMINA B6),1000034271,10,2026-06-16,2026-11-10,2026-03-13,50000,G,0,2026-08-21,50000,2026-08-21,comprador-0001,A00,Atrasado,-7,450001615840,2026-08-21,2026-03-10,Fabricante 0009,N/A,FCA,CONTADO / SI,ZCA640000000067,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,CHINA,MARITIMO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018119,10,CR10,PROV-0005,Proveedor 0005,19000007,CIMETIDINA,1000034972,10,2026-06-22,2026-07-14,2026-06-25,50000,G,0,2026-08-21,50000,2026-07-03,comprador-0001,A00,Atrasado,-7,450001811910,2026-08-16,,Fabricante 0065,586,FCA,CREDITO,ZCA640000000031,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,CHINA,AEREO,PENDIENTE,PENDIENTE,687778
PRODUCCION,4500018184,10,CR10,PROV-0032,Proveedor 0032,19000021,LIDOCAÍNA CLORHIDRATO MONOHIDRATO,1000034272,10,2026-06-16,2026-11-18,2026-06-29,25000,G,0,2026-07-24,25000,2026-07-24,comprador-0001,A00,Atrasado,-35,450001818410,2026-07-24,,Fabricante 0066,N/A,FCA,CREDITO,ZCA640000000080,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018844,10,CR10,PROV-0072,Proveedor 0072,19000003,Betametasona dipropionato,1000035787,10,2026-07-20,2026-11-16,2026-07-29,10000,G,0,2026-08-28,10000,2026-08-28,comprador-0001,A00,A Tiempo,0,450001884410,,,,,FCA,,,,,,,,,,,,
PRODUCCION,4500018844,20,CR10,PROV-0072,Proveedor 0072,19000016,ESTRADIOL VALERATO,1000035731,10,2026-07-20,2026-10-28,2026-07-29,3000,G,0,2026-08-28,3000,2026-08-28,comprador-0001,A00,A Tiempo,0,450001884420,2026-08-28,,Fabricante 0067,N/A,FCA,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,India,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018869,10,CR10,PROV-0030,Proveedor 0030,19000007,CIMETIDINA,1000035765,10,2026-07-20,2026-10-02,2026-07-29,125000,G,0,2026-09-25,125000,2026-09-25,comprador-0001,A00,A Tiempo,28,450001886910,2026-10-02,,Fabricante 0065,N/A,CIP,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,CHINA,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018870,10,CR10,PROV-0005,Proveedor 0005,19000008,CLORFENIRAMINA MALEATO,1000035785,10,2026-07-20,2026-11-16,2026-07-29,25000,G,0,2026-10-30,25000,2026-10-30,comprador-0001,A00,A Tiempo,63,450001887010,,,Fabricante 0042,,CIF TERRESTRE,CREDITO,ZCA640000000160,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,TERRESTRE,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018872,10,CR10,PROV-0073,Proveedor 0073,19000045,BIPERIDENO LACTATO,1000035804,10,2026-07-20,2026-10-28,2026-07-29,100,G,0,2026-09-25,100,2026-09-25,comprador-0001,A00,A Tiempo,28,450001887210,2026-09-25,,Fabricante 0068,N/A,CIP,CONTADO /  SI,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018877,10,CR10,PROV-0005,Proveedor 0005,19000046,ATRACURIO BESILATO,1000035807,10,2026-07-20,2026-12-03,2026-07-29,10000,G,0,2026-08-28,10000,2026-08-28,comprador-0001,A00,A Tiempo,0,450001887710,2026-08-28,,Fabricante 0069,612,FCA,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018883,10,CR10,PROV-0023,Proveedor 0023,19000005,Cianocobalamina (vitamina b12),1000035769,10,2026-07-20,2026-12-04,2026-07-29,10000,G,0,2026-09-25,10000,2026-09-25,comprador-0001,A00,A Tiempo,28,450001888310,2026-09-25,,Fabricante 0070,N/A,FCA,CREDITO,ZCA640000000138,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,CHINA,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500018901,10,CR10,PROV-0074,Proveedor 0074,19000019,HALOPERIDOL,1000035734,10,2026-07-20,2026-10-28,2026-07-30,2000,G,0,2026-09-25,2000,2026-09-25,comprador-0001,A00,A Tiempo,28,450001890110,2026-09-25,,Fabricante 0071,N/A,CIP,CONTADO / SOLICITADO,ZCA640000000165,SI,,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
PRODUCCION,4500019086,10,CR10,PROV-0005,Proveedor 0005,19000028,OXIMETAZOLINA CLORHIDRATO,1000035850,10,2026-07-20,2026-12-09,2026-08-09,1000,G,0,2026-10-30,1000,2026-10-30,comprador-0001,A00,A Tiempo,63,450001908610,,,Fabricante 0072,,CIP,CREDITO,ZCA640000000167,SI,,,,Ambiente,,,,,
PRODUCCION,4500017528,10,CR10,PROV-0036,Proveedor 0036,20000020,POLIGLICOL 400,1000033154,10,2026-05-19,2026-09-03,2026-05-28,233000,G,0,2026-09-03,233000,2026-07-13,comprador-0002,A07,A Tiempo,6,450001752810,,,Fabricante 0052,N/A,LOCAL,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,LOCAL,Ambiente,,,,,
PRODUCCION,4500018175,10,CR10,PROV-0015,Proveedor 0015,20000011,CLORHÍDRICO ÁCIDO,1000034439,10,2026-06-17,2026-07-14,2026-06-29,50000,G,0,2026-09-01,50000,2026-07-14,comprador-0002,A07,A Tiempo,4,450001817510,,,,,EXW,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,,,,
PRODUCCION,4500018237,10,CR10,PROV-0038,Proveedor 0038,20000019,MANITOL,1000034437,10,2026-06-17,2026-10-02,2026-06-30,100000,G,0,2026-10-02,100000,2026-08-24,comprador-0002,A07,A Tiempo,35,450001823710,,,,,CIP,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,,,,
PRODUCCION,4500018288,10,CR10,PROV-0015,Proveedor 0015,20000034,ACÉTICO GLACIAL ÁCIDO,1000034444,10,2026-06-17,2026-09-25,2026-07-01,25000,G,0,2026-09-25,25000,2026-08-24,comprador-0002,A07,A Tiempo,28,450001828810,,,,,EXW,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,,,,
PRODUCCION,4500018291,10,CR10,PROV-0075,Proveedor 0075,20000033,POLISORBATO 80,1000034443,10,2026-06-17,2026-09-25,2026-07-01,220000,G,0,2026-09-25,220000,2026-09-25,comprador-0002,A07,A Tiempo,28,450001829110,,,,,EXW,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,,,,
PRODUCCION,4500018798,10,CR10,PROV-0076,Proveedor 0076,20000017,FENOL,1000036159,10,2026-07-20,2026-10-09,2026-07-27,5000,G,0,2026-10-09,5000,2026-08-24,comprador-0002,A07,A Tiempo,42,450001879810,,,,,CIP,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,,,,,
PRODUCCION,4500018799,10,CR10,PROV-0043,Proveedor 0043,20000011,CLORHÍDRICO ÁCIDO,1000036157,10,2026-07-20,2026-10-28,2026-07-27,100000,G,0,2026-10-28,100000,2026-09-28,comprador-0002,A07,A Tiempo,61,450001879910,,,,,LOCAL,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,LOCAL,Ambiente,,,,,
PRODUCCION,4500018812,10,CR10,PROV-0028,Proveedor 0028,20000000,METILPARABENO,1000036200,10,2026-07-20,2026-11-14,2026-07-28,25000,G,0,2026-11-14,25000,2026-10-12,comprador-0002,A07,A Tiempo,78,450001881210,,,,,LOCAL,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,LOCAL,Ambiente,,,,,
PRODUCCION,4500018832,10,CR10,PROV-0028,Proveedor 0028,20000015,SODIO FOSFATO DIBÁSICO DIHIDRATADO,1000036160,10,2026-07-20,2026-11-12,2026-07-28,25000,G,0,2026-10-12,25000,2026-10-12,comprador-0002,A07,A Tiempo,45,450001883210,,,,,LOCAL,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,LOCAL,Ambiente,,,,,
IDA,4500009651,20,CR10,PROV-0077,Proveedor 0077,13900002,MATERIAL PRUEBA ETIQUETAS SOLUCION ORAL,1000017589,20,2025-04-22,2025-05-02,2025-05-14,3900,UN,3000,2025-05-29,900,2025-05-29,comprador-0003,A01,Atrasado,-456,,,,,,,,,,,,,,,,,,
IDA,4500011660,10,CR10,PROV-0078,Proveedor 0078,15900255,FENTERMINA CLORHIDRATO,1000020017,10,2025-07-02,2025-07-02,2025-08-21,200,MG,0,2025-12-19,200,2025-12-19,comprador-0005,A02,Atrasado,-252,,,,,,,,,,,,,,,,,,
IDA,4500012050,120,CR10,PROV-0079,Proveedor 0079,17900766,ISOPROPÍLICO-IPA ALCOHOL (2 PROPANOL),1000020060,240,2025-07-04,2025-07-04,2025-09-09,40000,ML,0,2026-04-10,40000,2026-03-13,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012050,280,CR10,PROV-0079,Proveedor 0079,17900573,ACÉTICO ÁCIDO,1000020060,440,2025-07-04,2025-07-04,2025-09-09,250000,ML,0,2026-04-10,250000,2026-03-13,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012050,290,CR10,PROV-0079,Proveedor 0079,17900709,CLORHÍDRICO ÁCIDO,1000020060,450,2025-07-04,2025-07-04,2025-09-09,250000,ML,0,2026-04-10,250000,2026-03-13,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012050,320,CR10,PROV-0079,Proveedor 0079,17901020,SODIO HIDRÓXIDO ESCAMAS,1000020060,480,2025-07-04,2025-07-04,2025-09-09,100000,G,0,2026-04-10,100000,2026-03-13,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012050,210,CR10,PROV-0079,Proveedor 0079,17900584,Acetona,1000020060,370,2025-07-04,2025-07-04,2025-09-09,10000,ML,0,2026-04-10,10000,2026-03-13,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012054,190,CR10,PROV-0079,Proveedor 0079,17900709,CLORHÍDRICO ÁCIDO,1000020091,190,2025-07-07,2025-07-07,2025-09-09,150000,ML,0,2026-04-10,150000,2026-08-31,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012054,170,CR10,PROV-0079,Proveedor 0079,17900573,ACÉTICO ÁCIDO,1000020091,170,2025-07-07,2025-07-07,2025-09-09,150000,ML,0,2026-04-10,150000,2026-08-31,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012054,240,CR10,PROV-0079,Proveedor 0079,17900766,ISOPROPÍLICO-IPA ALCOHOL (2 PROPANOL),1000020091,240,2025-07-07,2025-07-07,2025-09-09,40000,ML,0,2026-04-10,40000,2026-08-31,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500012054,310,CR10,PROV-0079,Proveedor 0079,17901020,SODIO HIDRÓXIDO ESCAMAS,1000020091,310,2025-07-07,2025-07-07,2025-09-09,50000,G,0,2026-04-10,50000,2026-08-31,comprador-0005,A02,Atrasado,-140,,,,,,,,,,,,,,,,,,
IDA,4500013620,20,CR10,PROV-0080,Proveedor 0080,11900123,MAT.PRUEBA CICLOPENTOLATO CLORHIDRATO,1000023916,30,2025-10-02,2026-01-10,2025-11-20,1000,G,0,2026-05-30,1000,2026-02-13,comprador-0001,A00,Atrasado,-90,,2026-05-30,2025-10-02,Fabricante 0073,N/A,CIP,CONTADO/ SI,,APROBADO,1,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500013747,20,CR10,PROV-0081,Proveedor 0081,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000025980,20,2025-11-24,2025-12-16,2025-11-24,500,UN,320,2026-04-30,180,2026-04-30,comprador-0003,A01,Atrasado,-120,,,,,,,,,,,,,,,,,,
IDA,4500013921,30,CR10,PROV-0082,Proveedor 0082,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000026158,30,2025-12-03,2025-12-24,2025-12-03,3500,UN,0,2026-01-05,3500,2026-01-05,comprador-0003,A01,Atrasado,-235,,,,,,,,,,,,,,,,,,
IDA,4500013921,20,CR10,PROV-0082,Proveedor 0082,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000026158,20,2025-12-03,2025-12-24,2025-12-03,500,UN,0,2026-01-05,500,2026-01-05,comprador-0003,A01,Atrasado,-235,,,,,,,,,,,,,,,,,,
IDA,4500013921,10,CR10,PROV-0082,Proveedor 0082,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000026158,10,2025-12-03,2025-12-24,2025-12-03,500,UN,0,2026-01-05,500,2026-01-05,comprador-0003,A01,Atrasado,-235,,,,,,,,,,,,,,,,,,
IDA,4500014415,10,CR10,PROV-0083,Proveedor 0083,13900000,MATERIAL PRUEBA ETIQUETAS INYECTABLE,1000026938,10,2025-12-19,2025-12-19,2025-12-23,12000,UN,0,2026-04-30,12000,2026-04-30,comprador-0003,A01,Atrasado,-120,,,,,,,,,,,,,,,,,,
IDA,4500014415,20,CR10,PROV-0083,Proveedor 0083,13900002,MATERIAL PRUEBA ETIQUETAS SOLUCION ORAL,1000026938,20,2025-12-19,2025-12-19,2025-12-23,4000,UN,0,2026-04-30,4000,2026-04-30,comprador-0003,A01,Atrasado,-120,,,,,,,,,,,,,,,,,,
IDA,4500014654,40,CR10,PROV-0084,Proveedor 0084,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027187,10,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-06-30,70,2026-06-30,comprador-0001,A00,Atrasado,-59,,2026-06-30,2026-01-13,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500014654,50,CR10,PROV-0084,Proveedor 0084,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027187,20,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-06-30,70,2026-06-30,comprador-0001,A00,Atrasado,-59,,2026-06-30,2026-01-13,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500014654,60,CR10,PROV-0084,Proveedor 0084,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027187,30,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-06-30,70,2026-06-30,comprador-0001,A00,Atrasado,-59,,2026-06-30,2026-01-13,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500014655,40,CR10,PROV-0020,Proveedor 0020,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027190,10,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-11-27,70,2026-11-27,comprador-0001,A00,A Tiempo,91,,2026-11-27,2026-01-13,Fabricante 0026,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500014655,50,CR10,PROV-0020,Proveedor 0020,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027190,20,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-11-27,70,2026-11-27,comprador-0001,A00,A Tiempo,91,,2026-11-27,2026-01-13,Fabricante 0026,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500014655,60,CR10,PROV-0020,Proveedor 0020,11900016,MATERIAL PRUEBA ALPRAZOLAM,1000027190,30,2026-01-13,2026-01-27,2026-01-14,70,G,0,2026-11-27,70,2026-11-27,comprador-0001,A00,A Tiempo,91,,2026-11-27,2026-01-13,Fabricante 0026,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500015241,10,CR10,PROV-0084,Proveedor 0084,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028103,10,2026-02-04,2026-02-25,2026-02-04,500,G,0,2026-06-30,500,2026-09-25,comprador-0001,A00,Atrasado,-59,,,2026-02-04,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500015241,20,CR10,PROV-0084,Proveedor 0084,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028103,20,2026-02-04,2026-02-25,2026-02-04,500,G,0,2026-06-30,500,2026-09-25,comprador-0001,A00,Atrasado,-59,,,2026-02-04,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
